id,input,output
train_837,"#Renzi sei un buffone, invece che parlare di #scuola dovresti fare gli esami di recupero! #labuonascuola http://t.co/AXnLl0oN7I",EX:OXYMORON PARADOX
train_838,@user inizia il percorso x una buona scuola? Be inizia bene siamo già al primo sciopero...,EX:OXYMORON PARADOX
train_839,Sequestrate immagini di Wojtyla palesemente false. Erano perfettamente a fuoco. [CONTINUA su http://t.co/oDPUtxkMK3],EX:OXYMORON PARADOX
train_840,Renzi trova 20 euro per terra. Ma sono lordi. [@user],EX:OXYMORON PARADOX
train_841,"Prendete tutti gli studenti e metteteli sull' Hogwarts Express ! Riforma fatta, avanti un'altra #labuonascuola",EX:OXYMORON PARADOX
train_842,Le Femen si masturbano con un crocifisso in piazza San Pietro. Pensa Barabba come sta rosicando adesso. [@user],EX:OXYMORON PARADOX
train_843,AHAHAHA la buona scuola finanziata dai tagli su universita' e ricerca ahahahah http://t.co/FcPfXOSIJy,EX:OXYMORON PARADOX
train_844,Renzi in Kenya con il giubbotto antiproiettile. Ce l'aveva ancora su dall'assemblea del Pd . [@user],EX:OXYMORON PARADOX
train_845,Il Pd si costituirà parte civile nel processo Mafia Capitale. Così sono sicuri di vincere. [CONTINUA su http://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_846,#passodopopasso #labuonascuola #lavoltabuona .... sono preoccupato per @user .. che dopo la annuncite non gli venga anche la sloganite?,EX:OXYMORON PARADOX
train_847,"Adinolfi: ""Kung fu Panda minaccia la famiglia tradizionale"". Di solito è la donna ad avere gli occhi neri. [@user]",EX:OXYMORON PARADOX
train_848,"Scuola: ""Anche gli alunni saranno chiamati a dare una mano"". È intelligente ma non collabora. #labuonascuola",EX:OXYMORON PARADOX
train_849,Bono scrive a Renzi: “L'Italia ha finalmente il leader che si merita“. Tavecchio. [@user],EX:OXYMORON PARADOX
train_850,Con #labuonascuola finalmente il progetto della scuola-azienda diventa realtà. I primi finanziamenti per una statua alla Gelmini.,EX:OXYMORON PARADOX
train_851,"#primogiornodiscuola, quindicenne cade dal quinto piano della scuola. Era assente quando hanno spiegato la gravità. #labuonascuolauncazzo",EX:OXYMORON PARADOX
train_852,#labuonascuola è avere una scuola.,EX:OXYMORON PARADOX
train_853,@user1 @user2 #labuonascuola si assume chi ha fatto il concorso nel 99 e si lascia a casa chi lo ha fatto l'anno scorso...complimenti,EX:OXYMORON PARADOX
train_854,"A Bruxelles chiusi cinema, teatri e molti ristoranti. Per far sentire l'Isis come a casa. [@user]",EX:OXYMORON PARADOX
train_855,"Educare alla precarietà: da #labuonascuola al #JobsAct, una vita senza welfare né prospettive.",EX:OXYMORON PARADOX
train_856,@user1 se riforme sono #labuonascuola e #art18 meglio fuori dall'#euro. Ritorniamo alla #liretta : stampiamo moneta! @user2 #forpresident,EX:OXYMORON PARADOX
train_857,"Pakistano aggredisce la moglie a bastonate perché “troppo occidentale“. Lui, dico. [@user]",EX:OXYMORON PARADOX
train_858,"Ebola, il medico italiano guarisce grazie a una cura sperimentale. Che ora verrà testata sui vigili di Roma. [@user]",EX:OXYMORON PARADOX
train_859,Inviterei i burocrati del miur nella mia scuola per parlare de #labuonascuola. Il luogo é adatto invece delle assemblee degli industriali,EX:OXYMORON PARADOX
train_860,Anche #Renzi torna a scuola: continua a confondere 100 con 1000. #labuonascuolauncazzo,EX:OXYMORON PARADOX
train_861,#labuonascuola grazie per aver rovinato i licei artistici dove adesso .... non si disegna più!,EX:OXYMORON PARADOX
train_862,"@user anche riuscisse Afare tutte le riforme + belle E buone ma come crede di Fuggire l'ira di DIO. #labuonascuola, #JobsAct .. non ci siamo",EX:OXYMORON PARADOX
train_863,Calderoli fotografato mentre mostra un serpente morto. Tra gli ululati della tribù. [CONTINUA su http://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_864,"Caso Regeni, l'Egitto risponde ai dubbi: ""Se non vi piacciono questi colpevoli, possiamo sempre cambiarli"". [@user]",EX:OXYMORON PARADOX
train_865,"3 miliardi di € di stipendi in più, con potenziali risparmi per 350ml. #labuonascuola è soprattutto vecchia scuola. Di spesa pubblica.",EX:OXYMORON PARADOX
train_866,"Egitto, ricercatore italiano torturato a morte. Volevano farlo sentire a casa. [CONTINUA su https://t.co/oDPUtx2DvV]",EX:OXYMORON PARADOX
train_867,Perquisita la casa di Alemanno. Ci hanno trovato due cugini. [CONTINUA su http://t.co/oDPUtxTqU7],EX:OXYMORON PARADOX
train_868,"@user ""ti aggiorneremo sull'avvio della consultazione"" Sto ancora aspettando #labuonascuola",EX:OXYMORON PARADOX
train_869,"#Renzi parla di #labuonascuola e afferma ""basta con la SUPPLENTITE "". Dopo l'ANNUNCITE forse #labuonascuola serve più a lui che agli italiani",EX:OXYMORON PARADOX
train_870,@user1 @user2 renzi si prepara al suo ventennio berlusconiano ... ha avuto buona scuola da lui .... vergogna,EX:OXYMORON PARADOX
train_871,"Quattro bimbi uccisi da due missili, il governo israeliano si scusa. Con i contribuenti. [CONTINUA su http://t.co/oDPUtxkMK3]",EX:OXYMORON PARADOX
train_872,"Mose, Renzi ammette le responsabilità del Pd. Così finalmente lo può scrivere anche Repubblica. [@user]",EX:OXYMORON PARADOX
train_873,Morto in un incidente il più stretto collaboratore di Kim Jong-un. Ora dovranno farlo sembrare un omicidio. [@user],EX:OXYMORON PARADOX
train_874,"La #labuonascuola comincia bene, fermando gli studenti di Palermo",EX:OXYMORON PARADOX
train_875,Kim Jong-un sposta gli orologi 30 minuti indietro. Adesso è di nuovo ora di pranzo. [@user],EX:OXYMORON PARADOX
train_876,"Se Allah esistesse veramente, oggi sarebbe piccolissimo. [acid rain]",EX:OXYMORON PARADOX
train_877,Emilio Fede voleva diffamare i vertici Mediaset con false foto porno. Ma ne trovava solo di autentiche. [CONTINUA su http://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_878,"Afghanistan, la Nato bombarda un ospedale di Medici senza frontiere. ""Devono farcela da soli"". [@user]",EX:OXYMORON PARADOX
train_879,Fedez si schiera con la famiglia Cucchi. Quindi la Cassazione si deve prendere Gasparri. [CONTINUA su http://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_880,"Scuola, 150mila assunzioni a settembre 2015. Così dovrete ri-votarlo ad aprile 2015 (elezioni amministrative). #labuonascuola",EX:OXYMORON PARADOX
train_881,"#labuonascuola di #Renzi prevede anche che i maestri cantino ""viva viva il dirigente scolastico"" ogni volta che entra in classe? @user",EX:OXYMORON PARADOX
train_882,Prima di presentare un progetto su #labuonascuola è bene che molti componenti del #governo #Renzi la frequentino. http://t.co/iRSHCOO1bF,EX:OXYMORON PARADOX
train_883,Spiegate come funziona la scuola a questi incompetenti #labuonascuola ah ah ah ah,EX:OXYMORON PARADOX
train_884,"@user grazie alla ""buona scuola"" alle prox regionali saprò chi non votare #sfplm85bis",EX:OXYMORON PARADOX
train_885,Anche il lancio di uova marce sarebbe stato didatticamente più appropriato del coro e dei fiori http://t.co/LOPwr3aGQL #labuonascuola,EX:OXYMORON PARADOX
train_886,"Puglia, genitori sparano alle gambe del corteggiatore della figlia. Non voleva restare a pranzo. [@user]",EX:OXYMORON PARADOX
train_887,Gelli dichiarò che sarebbe morto fascista. Ci teneva che festeggiassimo due volte. [@user],EX:OXYMORON PARADOX
train_888,Il pallone ufficiale dei Mondiali costa 130 euro. È cucito da bambini svizzeri. [CONTINUA su http://t.co/8REeGqIhCK],EX:OXYMORON PARADOX
train_889,"Per risparmiare tempo, la salma di Pietro Ingrao verrà sepolta già rivoltata. [@user]",EX:OXYMORON PARADOX
train_890,"Ok al crocifisso nelle aule scolastiche, purché non sbuffi durante l'ora di scienze. [@user]",EX:OXYMORON PARADOX
train_891,Liberate Greta e Vanessa. Saranno processate in Italia. [@user],EX:OXYMORON PARADOX
train_892,"Roma, nomade defeca davanti al Quirinale. Avendolo trovato occupato. [@user]",EX:OXYMORON PARADOX
train_893,"“Potrei non opporre veti a un presidente del Pd”, ha detto Berlusconi iscrivendosi al Pd. [CONTINUA su http://t.co/oDPUtxTqU7]",EX:OXYMORON PARADOX
train_894,Renzi convoca Prodi per parlare del Quirinale. “ Come mi ci vedresti? “ [@user],EX:OXYMORON PARADOX
train_895,... e alla fine nuovo (consueto) blocco del contratto (peraltro scaduto nel 2009) fu! Ottima cosa #labuonascuola !,EX:OXYMORON PARADOX
train_896,Scuola digitale ? Ma se ti devi portare da casa la carta igienica e il sapone ... #labuonascuola,EX:OXYMORON PARADOX
train_897,E' così efficiente #labuonascuola che i server di MIUR @user e derivati (ust e scuole) sono tutti in down,EX:OXYMORON PARADOX
train_898,Dodici mesi per cambiare la scuola (#labuonascuola) E io che avevo prenotato un viaggio intorno al mondo di 365 ... http://t.co/VYE8FrnSQJ,EX:OXYMORON PARADOX
train_899,La mamma di Civati: “Nel Pd non si può più stare“. Se continuano così lo iscrive a un altro partito. [@user],EX:OXYMORON PARADOX
train_900,"Il 50% dei docenti ha scelto l'insegnamento come ripiego. Poi senti ragazzini che parlano della ""bomba atomica di Chernobyl"" #labuonascuola",EX:OXYMORON PARADOX
train_901,Niente più Precari in scuola Italika! Entreranno direttemente a fare parte del mondo dei disokkupati #labuonascuola,EX:OXYMORON PARADOX
train_902,@user1 @user2 @user3 non solo piove ma in terza ora ancora nessuno aveva asciugato @user4 #labuonascuoladeche,EX:OXYMORON PARADOX
train_903,#NicolaMorra su #labuonascuola in preda ad allucinazioni; sono la conseguenza di abuso di antidepressivi assunti dopo elezioni europee.,EX:OXYMORON PARADOX
train_904,"Ocse: in Italia più alunni per docente, stipendi prof in calo e meno soldi per studente e @user vuole fare #labuonascuola",EX:OXYMORON PARADOX
train_905,Luccisano un trentenne che si permette di dire a noi insegnanti da più di trenta anni come fare #labuonascuola. Pensiamoci,EX:OXYMORON PARADOX
train_906,@user e meno male che la scuola serve per educare. Il Caovur sembra essere diventato una tribuna politica. #labuonascuola,EX:OXYMORON PARADOX
train_907,@user quindi una buona scuola è una scuola selettiva? allora la scuola italiana è fantastica,EX:OXYMORON PARADOX
train_908,Sono finite le vacanze e finalmente è ricominciata scuola. Adesso i ragazzi potranno iniziare a pensare a qualche sciopero. #labuonascuola,EX:OXYMORON PARADOX
train_909,Monica Bellucci Bond girl a 50 anni. Finalmente ha imparato la battuta. [CONTINUA su http://t.co/oDPUtxTqU7],EX:OXYMORON PARADOX
train_910,"Aiuti umanitari, arriva in Kurdistan il primo aereo italiano. Li ha caricati ed è ripartito. [donna felicità]",EX:OXYMORON PARADOX
train_911,"Alfano: ""Non posso rivelare il piano B sui migranti"". Anche perché non gliel'hanno detto. [@user1, @user2]",EX:OXYMORON PARADOX
train_912,Realismo e conservatorismo nella scuola pubblica #labuonascuola #lascuolacrepa http://t.co/5jboKQiCsl,EX:OXYMORON PARADOX
train_913,Licenziamento docenti abrogazione dell #articolo18 il governo tiene molto alla piena occupazione in italia #labuonascuola,EX:OXYMORON PARADOX
train_914,Poi nella legge di stabilità entro l’anno mettiamo i soldi - è il Poi che mi preoccupa #labuonascuola http://t.co/TAseQg0C7S,EX:OXYMORON PARADOX
train_915,Raffaella Fico: “Balotelli non vede mai la nostra bambina ” . Lui replica: “ È femmina ?! ” [CONTINUA su https://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_916,"#Renzi: ""Nella scuola ci sono 149 mila persone che hanno l'obbligo di essere assunte"". Poi con calma vi gira la lista. #labuonascuola",EX:OXYMORON PARADOX
train_917,Marino si è dimesso. Ora la metro sembra nuova. [@user],EX:OXYMORON PARADOX
train_918,"http://t.co/W9CPW1uJBy avanti vecchi , senior , persone cn0 servizio e #tieffini con servizio fuori bella riforma #labuonascuola @user",EX:OXYMORON PARADOX
train_919,Giovane muore in discoteca a causa di una roccia. Aveva provato a metterla sotto la lingua. [@user],EX:OXYMORON PARADOX
train_920,La Germania ha applaudito l’arrivo dei migranti. In Italia preferiamo aspettare l’uscita delle bare. [CONTINUA su http://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_921,Non saremo soddisfatti fino a quando l’ultima scuola [...] non avrà banda larga. L'IC Zona Leda Aprilia non ha palestra. #labuonascuola,EX:OXYMORON PARADOX
train_922,"Giannini e #labuonascuola : "" introdurremo l’inglese alle elementari "" . Qualc le dica che c'è già dal 2003 #staresulpezzo http://t.co/asl3Ys5Nnw",EX:OXYMORON PARADOX
train_923,La buona scuola di Renzi è un 'pacco' per gli ita…: http://t.co/iKWpHqDzxV.. La scuola! ?....ci vuole un dottore! http://t.co/mmToHn5Mzo,EX:OXYMORON PARADOX
train_924,la buona scuola di renzi ha avuto la sua apoteosi in liguria con la beffa dei contributi per i progetti,EX:OXYMORON PARADOX
train_925,L’America paracaduta viveri in Iraq. Li vuole sterminare col colesterolo. [CONTINUA su http://t.co/oDPUtx2DvV],EX:OXYMORON PARADOX
train_926,"Sla, Obama rifiuta la sfida e si limita a una donazione. Che esibizionista. [@user]",EX:OXYMORON PARADOX
train_927,"#Renzie promette di investire su #labuonascuola, ma vuole tagliare il 3% di spesa da tutti Ministeri (anche MIUR) #EffettoSottoZeroConGelato",EX:OXYMORON PARADOX
train_928,È morto l'uomo più grasso del mondo. Peccato perché dal 7 gennaio sarebbe andato in palestra. [@user],EX:OXYMORON PARADOX
train_929,Cancellato il segreto di Stato sulle stragi italiane. Ora bisognerà rifare tutte le fiction. [CONTINUA su http://t.co/oDPUtxkMK3],EX:OXYMORON PARADOX
train_930,"Austria, 50 migranti morti in un tir. È il record indoor. [@user]",EX:OXYMORON PARADOX
train_931,Il marò Latorre tornerà in Italia per curarsi. All'India sta bene come pena. [@user],EX:OXYMORON PARADOX
train_932,"Alfano in tv rassicura gli italiani: ""Da noi non c'è nessuna Parigi"". [giga]",EX:OXYMORON PARADOX
train_933,@user1 @user2 abilitazione alla disoccupazione TrufFA #tfaordinario #labuonascuola #lascuolaingiusta,EX:OXYMORON PARADOX
train_934,@user1 unica #labuonascuola e' scuola della #vanga solo riutilizzo campi incolti rimedio disoccupazione di massa @user2,EX:OXYMORON PARADOX
train_935,12 punti per #labuonascuola e non uno che ci dica se a settembre la carta igienica e le risme di fogli le portiamo ancora noi genitori.,EX:OXYMORON PARADOX
train_936,"riduzione di 2 mila unità per il personale Ata ( 50,7 milioni di euro risparmiati ) e una forte stretta sulle supplenze brevi la ""buona scuola""",EX:OXYMORON PARADOX
train_937,"Arabia Saudita, elette quattro donne. Ora vai a capire quali. [@user]",EX:OXYMORON PARADOX
train_938,Arriva il preservativo a marchio Coop. Ora sappiamo come si sono estinti i comunisti. [@user],EX:OXYMORON PARADOX
train_939,Sulla morte di Giulio Regeni l'Italia chiede all'Egitto indagini congiunte. Metti che alla fine i depistaggi non coincidano. [@user],EX:OXYMORON PARADOX
train_940,"Prete cattolico dichiara: ""Meglio la pedofilia dell'omosessualità"". La domanda era ""Come vorreste passare il weekend? "" [@user]",EX:OXYMORON PARADOX
train_941,"@user La buona scuola sono anche edifici che non crollano in testa agli studenti, lavagne e banchi decenti #grazie",EX:OXYMORON PARADOX
train_942,"Charleston, uccide nove persone durante la lettura della Bibbia. Si era immedesimato un po' troppo. [@user]",EX:OXYMORON PARADOX
train_943,"Se ho capito come funziona, in Cassazione condanneranno Cucchi. [@user]",EX:OXYMORON PARADOX
train_944,Renato Zero aggredito da due uomini con il casco. Si segue la pista dei Daft Punk. [@user],EX:OXYMORON PARADOX
train_945,"Unioni civili, Pd diviso tra il ""No"" e il ""Sia chiaro che ho un sacco di amici gay"". [guli1979]",EX:OXYMORON PARADOX
train_946,"All'asta i cimeli di Craxi. Ehi, quella è la mia autoradio! [@user]",EX:OXYMORON PARADOX
train_947,L'Alzheimer si può diagnosticare dall'odore delle urine. Soprattutto se l'odore arriva dalla teiera. [@user],EX:OXYMORON PARADOX
train_948,"La Francia respinge i migranti a causa delle precarie condizioni igieniche. La replica: ""Tranquilli, ci abitueremo"". [acid rain]",EX:OXYMORON PARADOX
train_949,I Soliti Idioti in scena a Sanremo. Ieri erano alla Camera. [@user] #dopofestival,EX:OXYMORON PARADOX
train_950,"Ho fatto 1 sogno oggi : pensavo : "" che bella la nuova scuola riformata "" , poi mi sono svegliato e ho letto Tagli lineari Altro che #labuonascuola",EX:OXYMORON PARADOX
train_951,"#labuonascuola #Renzi #crisi #giannini Maddechè: primo giorno di scuola, non a norma http://t.co/UdC6SKsV1G",EX:OXYMORON PARADOX
train_952,"La ""buona scuola"" di Renzi dovrebbe andare a scuola. http://t.co/miq21lnErt",EX:OXYMORON PARADOX
train_953,#labuonascuola Vi insegneranno principi di economia dalla scuola media ... gente che pensa che alzare le tasse fa sviluppare l'economia ...,EX:OXYMORON PARADOX
train_954,"Renzi: “ Se perdo, resto “ . Speriamo che vinca . [CONTINUA su http://t.co/oDPUtxkMK3]",EX:OXYMORON PARADOX
train_955,@user #labuonascuola io faccio campagna perché nessun docente della mia scuola compili il questionario. É comunque una battaglia facile,EX:OXYMORON PARADOX
train_956,Bambini scavano nella sabbia e trovano due chili di marijuana. Ma solo se li addestri bene. [@user],EX:OXYMORON PARADOX
train_957,@user Brunetta dice che la riforma scuola di Renzi non è sostenibile il suo partito offriva dentiere a tutti e cure per i cani.,EX:OXYMORON PARADOX
train_958,La buona scuola sei anche tu. Renzie ci mette solo i selfie. http://t.co/s7PjJyAXFd,EX:OXYMORON PARADOX
train_959,Il Pd diviso in due. Non è mai stato così unito. [@user],EX:OXYMORON PARADOX
train_960,@user ti consiglio dopo #labuonascuola di creare con L'abolizione dell'art18 #ilbuonlavoro come e per #tfaordinario altri disoccupati,EX:OXYMORON PARADOX
train_961,"Pubblicato videomessaggio di Grillo. Mah, per me è falso. [@user]",EX:OXYMORON PARADOX
train_962,"#midaperruolo @user "" .. la buona scuola non è il libro dei sogni "" : infatti, è una lista di proscrizione per noi precari!",EX:OXYMORON PARADOX
train_963,"Quindi mezzo governo è nelle scuole, hanno preso alla lettere chi sbraitava ""tornate a studiare"" #sischerza #labuonascuola",EX:OXYMORON PARADOX
train_964,"Salvini: ""È meglio la prostituzione della cannabis"". Non direbbe così se sua madre spacciasse. [@user]",EX:OXYMORON PARADOX
train_965,Giornalista Rai accoltella il compagno in vacanza . “ Sta soffrendo? “ [acid rain],EX:OXYMORON PARADOX
train_966,"@user e poi vogliono fare #labuonascuola con i #Quota96Scuola , ci sarebbe da ridere, invece noi ..... inorridiamo! http://t.co/g8u7YEOJpm",EX:OXYMORON PARADOX
train_967,Nella #labuonascuola di #Renzi c'è anche la volontà di impedire l'accesso a quelli studenti che non possono fare i versamenti “ volontari “ ???,EX:OXYMORON PARADOX
train_968,"G20, Renzi per la prima volta al tavolo dei grandi. “ Eccolo qui il nostro ometto ! “ [marcthulhu]",EX:OXYMORON PARADOX
train_969,"Salvini all'Isis: ""Ho fatto un anno di servizio miltare"". Aggiungi un anno di judo e si arrendono. [CONTINUA su https://t.co/oDPUtx2DvV]",EX:OXYMORON PARADOX
train_970,"L'Aquila, crolla il balcone di una casa per terremotati. Era collaudato per un solo stendino. [@user]",EX:OXYMORON PARADOX
train_971,"Trattativa Stato-mafia, Napolitano testimonierà in tribunale. Che poi verrà distrutto. [@user]",EX:OXYMORON PARADOX
train_972,"Piano Scuola, esulta l'ex Ministro Gelmini http://t.co/ZiJRI2l63d #labuonascuola è di destra con tanto merito e talento",EX:OXYMORON PARADOX
train_973,@user1 @user2 NO i #Quota96Scuola sono regolarmente a scuola (forse servirà' la badante !!! ) #labuonascuola con ins. vecchi,EX:OXYMORON PARADOX
train_974,Gli esecutori della strage di Bologna dovranno versare due miliardi allo Stato. Sono i diritti d'autore. [@user],EX:OXYMORON PARADOX
train_975,Previti lascia Forza Italia. Per l'applicazione del codice etico. [@user],EX:OXYMORON PARADOX
train_976,Schettino fa campagna elettorale per il Pd. Gli hanno dato i servizi sociali. [@user],EX:OXYMORON PARADOX
train_977,"@user sì sì a parole sei un fenomeno, nei fatti ... fai danni, vedi la buona scuola, bella porcheria !",EX:OXYMORON PARADOX
train_978,"Mattarella stasera parlerà per la prima volta agli italiani. Hanno trovato l’interruttore. [Il meglio del 2015, su https://t.co/oDPUtx2DvV]",EX:OXYMORON PARADOX
train_979,"Io a quelli che sono contro le unioni omosessuali gli bloccherei la categoria ""lesbian"". [@user]",EX:OXYMORON PARADOX
train_980,Facebook è tornato a funzionare. La Cia si scusa per il disagio. [@user],EX:OXYMORON PARADOX
train_981,formato il nuovo governo Monti. Che Dio ce la mandi tecnicamente buona.,OTHER
train_982,"@user Ragazzi calma, il Prof. Mario Monti se la cava da solo: e' bocconiano, mica bocchiniano! ;) by rao",OTHER
train_983,"ALLARME ITALIA: tagli alle pensioni e nuove tasse, governo Monti: milioni di rotture (di coglioni)",OTHER
train_984,Fra un pò mario MONTI sarà innevato ............ si prevedono manovre ghiacciate!,OTHER
train_985,Uno a caso: Mario Monti. Le larghe imprese di Mario Monti http://t.co/xHL9WLLc,OTHER
train_986,Con Mario #Monti andremo sotto i ponti!,OTHER
train_987,Il governo Monti mi ha tolto pure lo sfizio di pronunciare la solita frase piove governo ladro (per ora!),OTHER
train_988,Governo Monti: Golpe? Alieni? Massoni?: Il Tg1 è attonito: ma chi sono questi? Perché fra le donne non ce n'è ne... http://t.co/0lVOZdTc,OTHER
train_989,@user Mario Monti super partes = martirio o superman pesta,OTHER
train_990,Mario Monti: c'è il rischio ... di trasformare l'Italia da Stato fondatore in Stato affondatore dell'Unione europea! http://t.co/z3S1cVFR,OTHER
train_991,dice che l'anagramma di mario monti = matrimonio. ecco perché sono allergica alla #manovra,OTHER
train_992,Geniale Hashtag in vista del possibile incarico di Premier per Mario Monti #FullMonti ed è tra i TT!,OTHER
train_993,"ho atteso qualche giorno nella speranza che non fosse così, ma è palese che il governo Monti ci ha montati tutti",OTHER
train_994,Irresponsabile far cadere governo Monti. Mister B deve stare proprio male per fare certe dichiarazioni. Povero :-(,OTHER
train_995,Che Profumo sto Governo Monti! (Di merda) #in #Monti #governo #ministri #debito #bce #signoraggio #sovranitàmonetaria #occupiamobankitalia,OTHER
train_996,@user ora ti lascio che la giornata in ufficio inizia con una bella riunione. A dopo! Buona giornata!,OTHER
train_997,#repressione del governo #Monti #depressione post vacanze per gli italiani #cercasi ottimismo,OTHER
train_998,Governo monti: saranno famosi!,OTHER
train_999,il bus sa di profumo di A&F Anchio lo metto ma non così tanto! È tutto di ragazzino piccolino ma con profumo e profumo addosso! Hahaha :'),OTHER
train_1000,"Governo Monti, il nome giusto per un paese che ha il destino in salita.",OTHER
train_1001,"Mario Monti mi sta già sul cazzo, oltre a non guardare @user1 su @user2 lo interrompe pure per un discorso in cui non dice nulla.",OTHER
train_1002,"Governo Monti, Alenia: piano di rilancio colpito e affondato http://t.co/f27VgQVS",OTHER
train_1003,"@user: #anagr #comedire MARIO MONTI Ampio è lo spread, imperioso è il richiamo:/vada al governo, così RIMONTIAMO.",OTHER
train_1004,@user .. giusto Mario Monti non salta ... speriamo che saltino loro ..,OTHER
train_1005,"Intanto Bersani dice che il Governo Monti non rappresenterebbe la sconfitta della politica ma o si va a messa, o si sta a casa #giaguari",OTHER
train_1006,Mario Monti ospite a porta a porta! Prrrrrr,OTHER
train_1007,"MARIO MONTI: L'EURO E' UN SUCCESSO, SOPRATTUTTO PER LA GRECIA e io aggiungo: ANNAMO BENE!. http://t.co/V1jRqr1g #rimontiamo",OTHER
train_1008,"#FF @user: Oh che notizia, si va verso un governo Monti e lo spread diminuisce. Che sorpresa! E proprio una cosa di cui gioire!",OTHER
train_1009,#serviziopubblico C'è chi piange per il governo #Monti e c'è chi ride: le banche,OTHER
train_1010,@user: Gianni Letta: Sicuramente non farò parte del governo Monti (ag Dire) e meno male!,OTHER
train_1011,"È nato il governo Monti: Passera super-ministro, Il dopo Berlusconi ha sempre la solita costante",OTHER
train_1012,@user: Stucchi: Il governo Monti è già alla frutta http://t.co/bQn5WEmh Le parole di chi alla frutta c'è stato x 3 anni,OTHER
train_1013,"caro Mario Monti, se vai su e sistemi un pò di robe ricordati di mettere via I strada a senso unico e della nuova piscina alla Trave...",OTHER
train_1014,Il Fatto Quotidiano Com' era verde quella porcata: La cura da cavallo del governo Monti con tanto salva - Italia e ... http://t.co/1BKmCokl,OTHER
train_1015,@user RIFORMA: una delle tante che i partiti hanno imposto (ahahhha) al Governo Monti. #puttanate #campacavallochelerbacresce,OTHER
train_1016,RT @user1: @user2 ma i libri sono il meno ahaha ... Chi ha il #culone dove lo appoggia ??? 😱,OTHER
train_1017,"Giovani PDL NO a governo Monti, SI a valsoia",OTHER
train_1018,"Questa Roma niente male ci fa fare un buon Natale, e chi invece non fa sconti è sto cazzo de Mario Monti!",OTHER
train_1019,"Siate folli, ma soprattutto siate affamati. [ cit. Mario Monti presenta la sua manovra ]",OTHER
train_1020,Il Parlamento fa a pezzi la #manovra del Governo #Monti. Le agenzie di rating degli hashtag lo declassano da #rimontiamo in #rimontato.,OTHER
train_1021,#chetempochefa si riverberà? Il perfetto professor Monti sbaglia il futuro di riverberare.,OTHER
train_1022,Tutt' Italia si chiede quanto durerà il #Governo #Monti ?! Ovvio! Tempo di una scalata! #oramonti #sapevatelo,OTHER
train_1023,"mario #monti ha 7 anni in meno di #silvio #berlusconi, ma li porta peggio! lol",OTHER
train_1024,"Governo Monti, Università, Natale ... ij k mal e cap...",OTHER
train_1025,"#monotonia sono i #tagli, le #privatizzazioni, gli attacchi ai #diritti del #governo #monti allora #sMONTIamoli http://t.co/s4MsSrko",OTHER
train_1026,Chi vuole Mario #Monti twitti: #FullMonti!,OTHER
train_1027,"@user: #anagr #comedire MARIO MONTI Ampio è lo spread, imperioso è il richiamo:/vada al governo, così RIMONTIAMO.",OTHER
train_1028,"Questo non è un paese per giovani. Avrei voluto che la prima riforma del governo #Monti fosse stata quella del lavoro, non delle pensioni.",OTHER
train_1029,"@user solo col governo Monti non funziona, dannazione.",OTHER
train_1030,Nessuno dei #ministri del governo #monti é del sud Italia e la #lega nn voterà la fiducia ... #soncose,OTHER
train_1031,"Da mesi protestiamo e chiediamo mari e monti, non Mario #Monti capo del governo. #elezioni",OTHER
train_1032,"* FLASH - GOVERNO: MONTI, VISTO CHE SPLENDIDA GIORNATA? - La prossima sarà avete visto che stronzi? :(",OTHER
train_1033,« Se un dì il professor #Monti/che vien dalla #Bocconi/sbagliasse a fare i conti? »/Saranno lacrimoni!? #sapevatelo @user,OTHER
train_1034,"Stampa e potere, non è un bel sapere. Molto Sole e Corriere, niente Repubblica nel governo #Monti. http://t.co/qCy30Xee via @user",OTHER
train_1035,#fatepresto si ma non a pene di segugio! Governo #Monti istituzionale ma che i ministri siano tecnici competenti e non di #casta,OTHER
train_1036,"Montezemolo, governo Monti unica soluzione per il Paese: allora siamo fottuti",OTHER
train_1037,@user1: « Che mi chiami Marione proprio non lo sopporto » (qualche aneddoto su Mario Monti) http://t.co/foic31ZS @user2,OTHER
train_1038,Ma 3 Mario Monti fanno un Giulio Tremonti?,OTHER
train_1039,Neanche gianni letta nel governo monti .... e Berlusconi chiede al nuovo premier di nn toccare le sue televisioni. La paura fa 90!,OTHER
train_1040,Nuovo post sul mio blog: Il governo Monti si può mandare anche a Monte! http://t.co/viuanqG8,OTHER
train_1041,Di Pietro ha detto no a Mario Monti Presidente del Consiglio ... ma ha detto sì a Mannagggiament! (... ebook o libro cartaceo!),OTHER
train_1042,"Mario Monti, membro della commissione Spaventa sul debito pubblico. A me spaventa più lui, a dire il vero.",OTHER
train_1043,La cosa migliore da fare è prendere il governo Monti e trasformarlo in un governo Bounty,OTHER
train_1044,"RT @user: Facebook, ci sono 3 tipi di foto profilo: 1) tette - culo. 2) riga laterale tattica che copre tutta la faccia 3) foto occhio (ri…",OTHER
